Realisation number,Time,x
1.0,7.38,0.6861301544631597
1.0,7.390000000000001,0.6881188660844125
1.0,7.4,0.6675781597897199
1.0,7.41,0.6672595227542617
1.0,7.42,0.6738661563248473
1.0,7.43,0.6855089219422432
1.0,7.44,0.6940806300410824
1.0,7.45,0.6973887799693589
1.0,7.46,0.6978103197096872
1.0,7.47,0.7266115940435297
1.0,7.48,0.7029469634897395
1.0,7.49,0.6970678837630645
1.0,7.5,0.7132470973513725
1.0,7.51,0.7051378301726738
1.0,7.5200000000000005,0.7002970987078809
1.0,7.53,0.6981289272567586
1.0,7.54,0.7011957602455781
1.0,7.55,0.7041936335159851
1.0,7.5600000000000005,0.7092864865551698
1.0,7.57,0.7118662552931831
1.0,7.58,0.7042749764576216
1.0,7.59,0.6917547070146821
1.0,7.6000000000000005,0.693711346339771
1.0,7.61,0.6848284525045539
1.0,7.62,0.7016660255730356
1.0,7.63,0.7075199554294931
1.0,7.640000000000001,0.6942707252977957
1.0,7.65,0.6909529336160298
1.0,7.66,0.6893308202784245
1.0,7.67,0.6886725295072961
1.0,7.68,0.6844267027022238
1.0,7.69,0.6827764345236783
1.0,7.7,0.6827860957813199
1.0,7.71,0.6738618324962815
1.0,7.72,0.6838808170306578
1.0,7.73,0.6768196177108332
1.0,7.74,0.6791221354544656
1.0,7.75,0.6712446358917995
1.0,7.76,0.6663603831875196
1.0,7.7700000000000005,0.6541614840597596
1.0,7.78,0.6555052935103832
1.0,7.79,0.6414719622363992
1.0,7.8,0.6226391445025802
1.0,7.8100000000000005,0.620773287876406
1.0,7.82,0.6268232420261961
1.0,7.83,0.6390960083784736
1.0,7.84,0.6314176941766924
1.0,7.8500000000000005,0.6418924057903046
1.0,7.86,0.625863650851006
1.0,7.87,0.6145672296119734
1.0,7.88,0.6132026794006173
1.0,7.890000000000001,0.631376557318763
1.0,7.9,0.6349969426907502
1.0,7.91,0.6382675417782517
1.0,7.92,0.6415992607941513
1.0,7.930000000000001,0.6541686624649695
