Realisation number,Time,x
1.0,1.76,0.9995799082915521
1.0,1.77,0.9995460675161337
1.0,1.78,0.999512663255647
1.0,1.79,0.999479686761146
1.0,1.8,0.9994471294594471
1.0,1.81,0.9994149829495825
1.0,1.82,0.999383238999324
1.0,1.83,0.9993518895417788
1.0,1.84,0.999320926672054
1.0,1.85,0.9992903426439894
1.0,1.86,0.9992601298669562
1.0,1.87,0.9992302809027211
1.0,1.8800000000000001,0.9992007884623739
1.0,1.8900000000000001,0.9991716454033176
1.0,1.9000000000000001,0.9991428447263198
1.0,1.9100000000000001,0.9991143795726235
1.0,1.92,0.9990862432211173
1.0,1.93,0.999058429085562
1.0,1.94,0.9990309307118743
1.0,1.95,0.9990037417754654
1.0,1.96,0.9989768560786328
1.0,1.97,0.9989502675480065
1.0,1.98,0.9989239702320453
1.0,1.99,0.9988979582985847
1.0,2.0,0.9988722260324349
1.0,2.0100000000000002,0.9988467678330257
1.0,2.02,0.9988215782121016
1.0,2.0300000000000002,0.998796651791461
1.0,2.04,0.9987719833007432
1.0,2.05,0.9987475675752586
1.0,2.06,0.998723399553864
1.0,2.07,0.99869947427688
1.0,2.08,0.998675786884051
1.0,2.09,0.9986523326125463
1.0,2.1,0.9986291067950014
1.0,2.11,0.9986061048575994
1.0,2.12,0.9985833223181905
1.0,2.13,0.9985607547844497
1.0,2.14,0.9985383979520723
1.0,2.15,0.9985162476030048
1.0,2.16,0.9984942996037124
1.0,2.17,0.9984725499034806
1.0,2.18,0.9984509945327521
1.0,2.19,0.9984296296014967
1.0,2.2,0.9984084512976139
1.0,2.21,0.9983874558853678
1.0,2.22,0.998366639703854
1.0,2.23,0.998345999165497
1.0,2.24,0.9983255307545781
1.0,2.25,0.9983052310257925
1.0,2.2600000000000002,0.9982850966028363
1.0,2.27,0.9982651241770212
1.0,2.2800000000000002,0.9982453105059178
1.0,2.29,0.9982256524120253
1.0,2.3000000000000003,0.9982061467814692
1.0,2.31,0.9981867905627241
1.0,2.32,0.9981675807653628
1.0,2.33,0.9981485144588308
1.0,2.34,0.9981295887712447
1.0,2.35,0.9981108008882157
1.0,2.36,0.998092148051696
1.0,2.37,0.9980736275588489
1.0,2.38,0.9980552367609413
1.0,2.39,0.9980369730622591
1.0,2.4,0.9980188339190434
1.0,2.41,0.9980008168384491
1.0,2.42,0.9979829193775238
1.0,2.43,0.9979651391422077
1.0,2.44,0.9979474737863532
1.0,2.45,0.9979299210107642
1.0,2.46,0.9979124785622552
1.0,2.47,0.997895144232729
1.0,2.48,0.9978779158582727
1.0,2.49,0.9978607913182723
1.0,2.5,0.9978437685345452
1.0,2.5100000000000002,0.9978268454704889
1.0,2.52,0.997810020130249
1.0,2.5300000000000002,0.9977932905579016
1.0,2.54,0.9977766548366536
1.0,2.5500000000000003,0.997760111088059
1.0,2.56,0.9977436574712499
1.0,2.57,0.9977272921821843
1.0,2.58,0.9977110134529077
1.0,2.59,0.9976948195508306
1.0,2.6,0.9976787087780201
1.0,2.61,0.9976626794705054
1.0,2.62,0.9976467299975976
1.0,2.63,0.9976308587612235
1.0,2.64,0.9976150641952717
1.0,2.65,0.9975993447649529
1.0,2.66,0.9975836989661728
1.0,2.67,0.997568125324917
1.0,2.68,0.9975526223966487
1.0,2.69,0.9975371887657186
1.0,2.7,0.9975218230447866
1.0,2.71,0.9975065238742548
1.0,2.72,0.9974912899217118
1.0,2.73,0.9974761198813888
1.0,2.74,0.9974610124736263
1.0,2.75,0.9974459664443509
1.0,2.7600000000000002,0.9974309805645635
1.0,2.77,0.9974160536298371
1.0,2.7800000000000002,0.9974011844598253
1.0,2.79,0.99738637189778
1.0,2.8000000000000003,0.9973716148100791
1.0,2.81,0.9973569120857636
1.0,2.82,0.9973422626360842
1.0,2.83,0.9973276653940565
1.0,2.84,0.9973131193140258
1.0,2.85,0.9972986233712398
1.0,2.86,0.9972841765614306
1.0,2.87,0.997269777900405
1.0,2.88,0.9972554264236423
1.0,2.89,0.9972411211859006
1.0,2.9,0.9972268612608317
1.0,2.91,0.9972126457406025
1.0,2.92,0.9971984737355248
1.0,2.93,0.9971843443736922
1.0,2.94,0.9971702568006242
1.0,2.95,0.9971562101789178
1.0,2.96,0.9971422036879056
1.0,2.97,0.9971282365233215
1.0,2.98,0.9971143078969719
1.0,2.99,0.9971004170364147
1.0,3.0,0.9970865631846441
1.0,3.0100000000000002,0.9970727455997817
1.0,3.02,0.9970589635547739
1.0,3.0300000000000002,0.9970452163370956
1.0,3.04,0.9970315032484597
1.0,3.0500000000000003,0.9970178236045316
1.0,3.06,0.9970041767346511
1.0,3.0700000000000003,0.9969905619815583
1.0,3.08,0.9969769787011258
1.0,3.09,0.996963426262096
1.0,3.1,0.9969499040458237
1.0,3.11,0.9969364114460242
1.0,3.12,0.9969229478685255
1.0,3.13,0.9969095127310269
1.0,3.14,0.9968961054628607
1.0,3.15,0.9968827255047603
1.0,3.16,0.996869372308632
1.0,3.17,0.9968560453373316
1.0,3.18,0.9968427440644454
1.0,3.19,0.9968294679740756
1.0,3.2,0.9968162165606301
1.0,3.21,0.9968029893286169
1.0,3.22,0.9967897857924414
1.0,3.23,0.996776605476209
1.0,3.24,0.9967634479135313
1.0,3.25,0.9967503126473355
1.0,3.2600000000000002,0.9967371992296786
1.0,3.27,0.9967241072215651
1.0,3.2800000000000002,0.9967110361927675
1.0,3.29,0.9966979857216514
1.0,3.3000000000000003,0.9966849553950038
1.0,3.31,0.9966719448078647
1.0,3.3200000000000003,0.996658953563362
1.0,3.33,0.99664598127255
1.0,3.34,0.9966330275542508
1.0,3.35,0.9966200920348992
1.0,3.36,0.9966071743483905
1.0,3.37,0.9965942741359314
1.0,3.38,0.9965813910458938
1.0,3.39,0.9965685247336717
1.0,3.4,0.9965556748615407
1.0,3.41,0.9965428410985206
1.0,3.42,0.9965300231202407
1.0,3.43,0.9965172206088077
1.0,3.44,0.9965044332526757
1.0,3.45,0.9964916607465203
1.0,3.46,0.9964789027911136
1.0,3.47,0.9964661590932026
1.0,3.48,0.9964534293653897
1.0,3.49,0.9964407133260158
1.0,3.5,0.9964280106990457
1.0,3.5100000000000002,0.9964153212139556
1.0,3.52,0.9964026446056228
1.0,3.5300000000000002,0.9963899806142182
1.0,3.54,0.9963773289851003
1.0,3.5500000000000003,0.9963646894687115
1.0,3.56,0.9963520618204765
1.0,3.5700000000000003,0.9963394458007032
1.0,3.58,0.9963268411744844
1.0,3.59,0.9963142477116028
1.0,3.6,0.996301665186437
1.0,3.61,0.9962890933778697
1.0,3.62,0.9962765320691981
1.0,3.63,0.996263981048045
1.0,3.64,0.9962514401062732
1.0,3.65,0.9962389090399
1.0,3.66,0.9962263876490148
1.0,3.67,0.9962138757376976
1.0,3.68,0.9962013731139391
1.0,3.69,0.9961888795895628
1.0,3.7,0.9961763949801483
1.0,3.71,0.9961639191049564
1.0,3.72,0.9961514517868553
1.0,3.73,0.9961389928522489
1.0,3.74,0.9961265421310062
1.0,3.75,0.9961140994563915
1.0,3.7600000000000002,0.9961016646649973
1.0,3.77,0.9960892375966774
1.0,3.7800000000000002,0.9960768180944819
1.0,3.79,0.9960644060045933
1.0,3.8000000000000003,0.9960520011762641
1.0,3.81,0.9960396034617552
1.0,3.8200000000000003,0.9960272127162761
1.0,3.83,0.9960148287979259
1.0,3.84,0.9960024515676356
1.0,3.85,0.9959900808891113
1.0,3.86,0.9959777166287794
1.0,3.87,0.9959653586557315
1.0,3.88,0.995953006841672
1.0,3.89,0.9959406610608651
1.0,3.9,0.9959283211900842
1.0,3.91,0.9959159871085618
1.0,3.92,0.9959036586979401
1.0,3.93,0.995891335842223
1.0,3.94,0.9958790184277292
1.0,3.95,0.9958667063430456
1.0,3.96,0.9958543994789822
1.0,3.97,0.9958420977285278
1.0,3.98,0.9958298009868062
1.0,3.99,0.9958175091510337
1.0,4.0,0.9958052221204777
1.0,4.01,0.9957929397964151
1.0,4.0200000000000005,0.9957806620820928
1.0,4.03,0.9957683888826877
1.0,4.04,0.9957561201052688
1.0,4.05,0.995743855658759
1.0,4.0600000000000005,0.9957315954538984
1.0,4.07,0.9957193394032078
1.0,4.08,0.9957070874209532
1.0,4.09,0.9956948394231108
1.0,4.1,0.9956825953273334
1.0,4.11,0.9956703550529162
1.0,4.12,0.9956581185207648
1.0,4.13,0.9956458856533622
1.0,4.14,0.9956336563747379
1.0,4.15,0.9956214306104368
1.0,4.16,0.9956092082874892
1.0,4.17,0.9955969893343809
1.0,4.18,0.995584773681024
1.0,4.19,0.995572561258729
1.0,4.2,0.9955603520001761
1.0,4.21,0.9955481458393887
1.0,4.22,0.9955359427117058
1.0,4.23,0.9955237425537564
1.0,4.24,0.9955115453034334
1.0,4.25,0.9954993508998684
1.0,4.26,0.995487159283407
1.0,4.2700000000000005,0.9954749703955846
1.0,4.28,0.9954627841791027
1.0,4.29,0.9954506005778055
1.0,4.3,0.9954384195366572
1.0,4.3100000000000005,0.9954262410017196
1.0,4.32,0.9954140649201301
1.0,4.33,0.9954018912400804
1.0,4.34,0.9953897199107955
1.0,4.3500000000000005,0.9953775508825129
1.0,4.36,0.9953653841064625
1.0,4.37,0.9953532195348466
1.0,4.38,0.9953410571208208
1.0,4.39,0.9953288968184748
1.0,4.4,0.9953167385828139
1.0,4.41,0.9953045823697404
1.0,4.42,0.995292428136036
1.0,4.43,0.9952802758393443
1.0,4.44,0.9952681254381534
1.0,4.45,0.9952559768917789
1.0,4.46,0.9952438301603481
1.0,4.47,0.9952316852047829
1.0,4.48,0.9952195419867844
1.0,4.49,0.9952074004688175
1.0,4.5,0.9951952606140954
1.0,4.51,0.9951831223865646
1.0,4.5200000000000005,0.9951709857508906
1.0,4.53,0.9951588506724431
1.0,4.54,0.9951467171172826
1.0,4.55,0.995134585052146
1.0,4.5600000000000005,0.9951224544444333
1.0,4.57,0.9951103252621943
1.0,4.58,0.9950981974741162
1.0,4.59,0.9950860710495099
1.0,4.6000000000000005,0.9950739459582983
1.0,4.61,0.995061822171004
1.0,4.62,0.995049699658737
1.0,4.63,0.9950375783931832
1.0,4.64,0.9950254583465931
1.0,4.65,0.9950133394917701
1.0,4.66,0.9950012218020597
1.0,4.67,0.9949891052513391
1.0,4.68,0.9949769898140056
1.0,4.69,0.9949648754649673
1.0,4.7,0.994952762179632
1.0,4.71,0.9949406499338981
1.0,4.72,0.994928538704144
1.0,4.73,0.9949164284672191
1.0,4.74,0.994904319200434
1.0,4.75,0.9948922108815517
1.0,4.76,0.9948801034887782
1.0,4.7700000000000005,0.9948679970007541
1.0,4.78,0.9948558913965454
1.0,4.79,0.9948437866556353
1.0,4.8,0.9948316827579161
1.0,4.8100000000000005,0.9948195796836805
1.0,4.82,0.9948074774136142
1.0,4.83,0.9947953759287875
1.0,4.84,0.9947832752106481
1.0,4.8500000000000005,0.9947711752410134
1.0,4.86,0.994759076002063
1.0,4.87,0.9947469774763316
1.0,4.88,0.9947348796467018
1.0,4.89,0.9947227824963976
1.0,4.9,0.9947106860089768
1.0,4.91,0.9946985901683253
1.0,4.92,0.9946864949586496
1.0,4.93,0.9946744003644711
1.0,4.94,0.9946623063706196
1.0,4.95,0.994650212962227
1.0,4.96,0.9946381201247214
1.0,4.97,0.9946260278438214
1.0,4.98,0.9946139361055298
1.0,4.99,0.9946018448961287
1.0,5.0,0.994589754202173
1.0,5.01,0.9945776640104856
1.0,5.0200000000000005,0.994565574308152
1.0,5.03,0.9945534850825147
1.0,5.04,0.9945413963211687
1.0,5.05,0.9945293080119557
1.0,5.0600000000000005,0.9945172201429598
1.0,5.07,0.9945051327025025
1.0,5.08,0.9944930456791377
1.0,5.09,0.9944809590616472
1.0,5.1000000000000005,0.9944688728390366
1.0,5.11,0.9944567870005302
1.0,5.12,0.994444701535567
1.0,5.13,0.9944326164337962
1.0,5.14,0.9944205316850733
1.0,5.15,0.9944084472794557
1.0,5.16,0.9943963632071988
1.0,5.17,0.9943842794587523
1.0,5.18,0.9943721960247557
1.0,5.19,0.994360112896035
1.0,5.2,0.994348030063599
1.0,5.21,0.9943359475186354
1.0,5.22,0.9943238652525076
1.0,5.23,0.9943117832567506
1.0,5.24,0.9942997015230682
1.0,5.25,0.9942876200433293
1.0,5.26,0.9942755388095645
1.0,5.2700000000000005,0.9942634578139635
1.0,5.28,0.9942513770488711
1.0,5.29,0.9942392965067847
1.0,5.3,0.9942272161803508
1.0,5.3100000000000005,0.9942151360623627
1.0,5.32,0.9942030561457567
1.0,5.33,0.99419097642361
1.0,5.34,0.9941788968891375
1.0,5.3500000000000005,0.9941668175356893
1.0,5.36,0.9941547383567475
1.0,5.37,0.9941426593459243
1.0,5.38,0.9941305804969589
1.0,5.39,0.9941185018037151
1.0,5.4,0.9941064232601787
1.0,5.41,0.9940943448604554
1.0,5.42,0.9940822665987681
1.0,5.43,0.9940701884694546
1.0,5.44,0.9940581104669655
1.0,5.45,0.9940460325858617
1.0,5.46,0.9940339548208125
1.0,5.47,0.994021877166593
1.0,5.48,0.9940097996180824
1.0,5.49,0.993997722170262
1.0,5.5,0.9939856448182126
1.0,5.51,0.9939735675571131
1.0,5.5200000000000005,0.993961490382238
1.0,5.53,0.9939494132889563
1.0,5.54,0.9939373362727285
1.0,5.55,0.993925259329106
1.0,5.5600000000000005,0.9939131824537284
1.0,5.57,0.993901105642322
1.0,5.58,0.9938890288906983
1.0,5.59,0.9938769521947518
1.0,5.6000000000000005,0.9938648755504589
1.0,5.61,0.9938527989538758
1.0,5.62,0.9938407224011374
1.0,5.63,0.9938286458884553
1.0,5.64,0.9938165694121165
1.0,5.65,0.9938044929684816
1.0,5.66,0.993792416553984
1.0,5.67,0.9937803401651276
1.0,5.68,0.993768263798486
1.0,5.69,0.9937561874507009
1.0,5.7,0.9937441111184808
1.0,5.71,0.9937320347985995
1.0,5.72,0.9937199584878951
1.0,5.73,0.9937078821832683
1.0,5.74,0.9936958058816817
1.0,5.75,0.9936837295801582
1.0,5.76,0.9936716532757797
1.0,5.7700000000000005,0.9936595769656862
1.0,5.78,0.9936475006470745
1.0,5.79,0.9936354243171972
1.0,5.8,0.9936233479733615
1.0,5.8100000000000005,0.993611271612928
1.0,5.82,0.9935991952333095
1.0,5.83,0.9935871188319708
1.0,5.84,0.9935750424064267
1.0,5.8500000000000005,0.9935629659542413
1.0,5.86,0.9935508894730273
1.0,5.87,0.9935388129604446
1.0,5.88,0.9935267364141998
1.0,5.89,0.9935146598320448
1.0,5.9,0.9935025832117764
1.0,5.91,0.993490506551235
1.0,5.92,0.993478429848304
1.0,5.93,0.9934663531009087
1.0,5.94,0.9934542763070155
1.0,5.95,0.9934421994646315
1.0,5.96,0.9934301225718032
1.0,5.97,0.9934180456266157
1.0,5.98,0.9934059686271923
1.0,5.99,0.9933938915716937
1.0,6.0,0.9933818144583166
1.0,6.01,0.9933697372852941
1.0,6.0200000000000005,0.9933576600508939
1.0,6.03,0.9933455827534182
1.0,6.04,0.993333505391203
1.0,6.05,0.9933214279626172
1.0,6.0600000000000005,0.9933093504660623
1.0,6.07,0.993297272899971
1.0,6.08,0.9932851952628076
1.0,6.09,0.9932731175530665
1.0,6.1000000000000005,0.9932610397692722
1.0,6.11,0.9932489619099782
1.0,6.12,0.9932368839737671
1.0,6.13,0.9932248059592491
1.0,6.140000000000001,0.9932127278650624
1.0,6.15,0.9932006496898719
1.0,6.16,0.993188571432369
1.0,6.17,0.9931764930912712
1.0,6.18,0.9931644146653212
1.0,6.19,0.9931523361532868
1.0,6.2,0.9931402575539601
1.0,6.21,0.9931281788661571
1.0,6.22,0.9931161000887174
1.0,6.23,0.9931040212205035
1.0,6.24,0.9930919422604003
1.0,6.25,0.9930798632073151
1.0,6.26,0.9930677840601765
1.0,6.2700000000000005,0.9930557048179345
1.0,6.28,0.9930436254795598
1.0,6.29,0.9930315460440436
1.0,6.3,0.9930194665103971
1.0,6.3100000000000005,0.9930073868776507
1.0,6.32,0.9929953071448543
1.0,6.33,0.9929832273110766
1.0,6.34,0.9929711473754046
1.0,6.3500000000000005,0.9929590673369435
1.0,6.36,0.992946987194816
1.0,6.37,0.9929349069481623
1.0,6.38,0.9929228265961396
1.0,6.390000000000001,0.9929107461379217
1.0,6.4,0.9928986655726988
1.0,6.41,0.9928865848996768
1.0,6.42,0.9928745041180779
1.0,6.43,0.992862423227139
1.0,6.44,0.9928503422261127
1.0,6.45,0.9928382611142658
1.0,6.46,0.9928261798908798
1.0,6.47,0.9928140985552506
1.0,6.48,0.9928020171066877
1.0,6.49,0.9927899355445144
1.0,6.5,0.9927778538680674
1.0,6.51,0.9927657720766961
1.0,6.5200000000000005,0.9927536901697632
1.0,6.53,0.9927416081466438
1.0,6.54,0.9927295260067253
1.0,6.55,0.9927174437494071
1.0,6.5600000000000005,0.9927053613741006
1.0,6.57,0.9926932788802287
1.0,6.58,0.9926811962672258
1.0,6.59,0.9926691135345374
1.0,6.6000000000000005,0.9926570306816196
1.0,6.61,0.9926449477079398
1.0,6.62,0.9926328646129753
1.0,6.63,0.9926207813962141
1.0,6.640000000000001,0.9926086980571541
1.0,6.65,0.9925966145953032
1.0,6.66,0.9925845310101788
1.0,6.67,0.9925724473013079
1.0,6.68,0.9925603634682267
1.0,6.69,0.9925482795104809
1.0,6.7,0.9925361954276245
1.0,6.71,0.9925241112192208
1.0,6.72,0.9925120268848413
1.0,6.73,0.9924999424240663
1.0,6.74,0.9924878578364839
1.0,6.75,0.9924757731216907
1.0,6.76,0.9924636882792909
1.0,6.7700000000000005,0.9924516033088967
1.0,6.78,0.9924395182101277
1.0,6.79,0.992427432982611
1.0,6.8,0.9924153476259813
1.0,6.8100000000000005,0.9924032621398801
1.0,6.82,0.9923911765239559
1.0,6.83,0.9923790907778645
1.0,6.84,0.9923670049012678
1.0,6.8500000000000005,0.9923549188938351
1.0,6.86,0.9923428327552414
1.0,6.87,0.9923307464851685
1.0,6.88,0.9923186600833044
1.0,6.890000000000001,0.992306573549343
1.0,6.9,0.9922944868829845
1.0,6.91,0.9922824000839346
1.0,6.92,0.992270313151905
1.0,6.93,0.9922582260866127
1.0,6.94,0.9922461388877807
1.0,6.95,0.992234051555137
1.0,6.96,0.992221964088415
1.0,6.97,0.9922098764873535
1.0,6.98,0.9921977887516961
1.0,6.99,0.9921857008811915
1.0,7.0,0.9921736128755934
1.0,7.01,0.9921615247346601
1.0,7.0200000000000005,0.9921494364581548
1.0,7.03,0.9921373480458451
1.0,7.04,0.9921252594975032
1.0,7.05,0.9921131708129057
1.0,7.0600000000000005,0.9921010819918337
1.0,7.07,0.9920889930340722
1.0,7.08,0.9920769039394107
1.0,7.09,0.9920648147076427
1.0,7.1000000000000005,0.9920527253385656
1.0,7.11,0.9920406358319807
1.0,7.12,0.9920285461876932
1.0,7.13,0.9920164564055122
1.0,7.140000000000001,0.9920043664852503
1.0,7.15,0.9919922764267237
1.0,7.16,0.9919801862297524
1.0,7.17,0.9919680958941595
1.0,7.18,0.9919560054197718
1.0,7.19,0.9919439148064194
1.0,7.2,0.9919318240539355
1.0,7.21,0.9919197331621568
1.0,7.22,0.9919076421309228
1.0,7.23,0.9918955509600762
1.0,7.24,0.9918834596494629
1.0,7.25,0.9918713681989315
1.0,7.26,0.9918592766083337
1.0,7.2700000000000005,0.991847184877524
1.0,7.28,0.9918350930063595
1.0,7.29,0.9918230009947003
1.0,7.3,0.991810908842409
1.0,7.3100000000000005,0.9917988165493509
1.0,7.32,0.9917867241153938
1.0,7.33,0.9917746315404081
1.0,7.34,0.9917625388242667
1.0,7.3500000000000005,0.9917504459668447
1.0,7.36,0.9917383529680198
1.0,7.37,0.9917262598276719
1.0,7.38,0.9917141665456833
1.0,7.390000000000001,0.9917020731219385
1.0,7.4,0.991689979556324
1.0,7.41,0.9916778858487287
1.0,7.42,0.9916657919990436
1.0,7.43,0.9916536980071614
1.0,7.44,0.9916416038729773
1.0,7.45,0.9916295095963882
1.0,7.46,0.991617415177293
1.0,7.47,0.9916053206155924
1.0,7.48,0.9915932259111891
1.0,7.49,0.9915811310639877
1.0,7.5,0.9915690360738945
1.0,7.51,0.9915569409408174
1.0,7.5200000000000005,0.9915448456646662
1.0,7.53,0.9915327502453523
1.0,7.54,0.9915206546827888
1.0,7.55,0.9915085589768906
1.0,7.5600000000000005,0.9914964631275738
1.0,7.57,0.9914843671347563
1.0,7.58,0.9914722709983576
1.0,7.59,0.9914601747182984
1.0,7.6000000000000005,0.9914480782945011
1.0,7.61,0.9914359817268895
1.0,7.62,0.9914238850153888
1.0,7.63,0.9914117881599256
1.0,7.640000000000001,0.9913996911604277
1.0,7.65,0.9913875940168244
1.0,7.66,0.9913754967290463
1.0,7.67,0.9913633992970252
1.0,7.68,0.9913513017206941
1.0,7.69,0.9913392039999872
1.0,7.7,0.9913271061348401
1.0,7.71,0.9913150081251894
1.0,7.72,0.9913029099709729
1.0,7.73,0.9912908116721296
1.0,7.74,0.9912787132285995
1.0,7.75,0.9912666146403237
1.0,7.76,0.9912545159072444
1.0,7.7700000000000005,0.9912424170293049
1.0,7.78,0.9912303180064493
1.0,7.79,0.9912182188386229
1.0,7.8,0.991206119525772
1.0,7.8100000000000005,0.9911940200678437
1.0,7.82,0.9911819204647863
1.0,7.83,0.9911698207165486
1.0,7.84,0.9911577208230806
1.0,7.8500000000000005,0.9911456207843333
1.0,7.86,0.9911335206002584
1.0,7.87,0.9911214202708083
1.0,7.88,0.9911093197959365
1.0,7.890000000000001,0.9910972191755972
1.0,7.9,0.9910851184097454
1.0,7.91,0.991073017498337
1.0,7.92,0.9910609164413284
1.0,7.930000000000001,0.9910488152386772
1.0,7.94,0.9910367138903412
1.0,7.95,0.9910246123962794
1.0,7.96,0.9910125107564511
